# Openable objects decoded from the OSRS cache. Generated by dumpAccessPoints.
# covered=yes means our transport data already has a row within 1 tile.
x	y	plane	objectId	name	action	locType	orientation	covered	inShippedMap
1976	6218	3	40888	Cave exit	Exit	10	1	no	yes
2269	5325	0	30283	Cave exit	Exit	10	0	no	yes
2293	9913	0	60170	Cave exit	Exit	10	0	no	no
2312	9623	0	4007	Cave exit	Leave	10	3	no	yes
2496	9713	0	3214	Cave exit	Leave	10	1	no	yes
2497	9418	0	2817	Cave exit	Leave	10	2	no	yes
2497	9451	0	2820	Cave exit	Leave	10	2	no	yes
2504	9442	0	2821	Cave exit	Leave	10	3	no	yes
2518	9456	0	2819	Cave exit	Leave	10	3	no	yes
2521	9411	0	2822	Cave exit	Leave	10	2	no	yes
2532	9470	0	2818	Cave exit	Leave	10	3	no	yes
2757	10063	0	5859	Cave exit	Exit	10	3	no	yes
2805	10104	0	5858	Cave exit	Exit	10	3	no	yes
2872	3719	0	6447	Cave exit	Enter	10	3	no	yes
2886	10480	0	60118	Cave exit	Exit	10	2	no	no
2963	4254	2	679	Cave exit	Exit	0	2	no	yes
2963	4382	2	679	Cave exit	Exit	0	2	no	yes
3126	8879	0	57909	Cave exit	Exit	10	1	no	no
3167	8873	0	58442	Cave exit	Exit	10	3	no	no
3236	8881	0	57916	Cave exit	Exit	10	3	no	no
3347	9533	0	10417	Cave exit	Leave	10	2	no	yes
2393	10301	2	21597	Cave opening	Exit	0	3	no	yes
2394	10301	2	21598	Cave opening	Exit	0	3	no	yes
2395	10301	2	21599	Cave opening	Exit	0	3	no	yes
3124	3831	0	31556	Cavern	Enter	10	3	no	yes
3231	3936	0	26762	Cavern	Enter	10	2	no	yes
2026	5612	0	28686	Cavern entrance	Enter	11	0	no	yes
2516	9210	1	28684	Cavern entrance	Enter	10	0	no	yes
2531	9227	1	28684	Cavern entrance	Enter	10	1	no	yes
2548	9225	1	28684	Cavern entrance	Enter	10	1	no	yes
2517	9210	1	28685	Cavern exit	Exit	10	2	no	yes
2531	9225	1	28685	Cavern exit	Exit	10	3	no	yes
2543	9222	1	28685	Cavern exit	Exit	10	3	no	yes
4057	4559	0	53633	Cavity	Enter	4	3	no	no
4063	4556	0	53632	Cavity	Enter	4	3	no	no
4069	4559	0	53631	Cavity	Enter	4	3	no	no
1674	3678	2	41801	Cell Door	Open	0	2	no	yes
2855	10055	1	3763	Cell Door	Open	0	0	no	yes
1932	9447	0	9562	Cell door	Open	0	0	no	yes
2141	3901	0	9562	Cell door	Open	0	2	no	yes
2225	3798	0	9562	Cell door	Open	0	2	no	yes
2573	9705	0	9563	Cell door	Open	0	0	no	yes
2573	9708	0	9563	Cell door	Open	0	0	no	yes
2573	9711	0	9563	Cell door	Open	0	0	no	yes
2573	9714	0	35795	Cell door	Open	0	0	no	yes
2903	6354	1	39402	Cell door	Open	0	0	no	no
2903	6361	1	39402	Cell door	Open	0	0	no	no
2903	6368	1	39402	Cell door	Open	0	0	no	no
2903	6375	1	39402	Cell door	Open	0	0	no	no
2903	6382	1	39402	Cell door	Open	0	0	no	no
2921	6354	1	39402	Cell door	Open	0	2	no	no
2921	6361	1	39402	Cell door	Open	0	2	no	no
2921	6368	1	39402	Cell door	Open	0	2	no	no
2921	6375	1	39402	Cell door	Open	0	2	no	no
2921	6382	1	39402	Cell door	Open	0	2	no	no
3012	3189	0	9563	Cell door	Open	0	2	no	yes
3012	3192	0	9563	Cell door	Open	0	2	no	yes
3012	3195	0	9563	Cell door	Open	0	2	no	yes
3618	3378	0	38013	Cell door	Open	0	3	no	yes
3620	3379	0	38012	Cell door	Open	0	0	no	yes
2988	3343	0	53281	Cell gate	Open	0	1	no	yes
1447	2938	0	55047	Cellar entrance	Enter	10	3	no	no
2427	4446	0	24991	Centre of crop circle	Enter	10	0	no	yes
1436	10075	2	56242	Chain	Climb	10	0	no	yes
1670	9631	2	54527	Chain	Climb-down	10	0	no	no
3126	3620	0	26642	Challenge portal	Enter	10	1	no	yes
1232	3573	0	29777	Chambers of Xeric	Enter	10	2	no	yes
1436	3671	0	30236	Chasm	Enter	10	2	no	yes
3273	6107	2	36227	Chimney	Jump	10	1	no	yes
2538	2215	0	62250	Church pew	Climb	10	1	no	no
2238	3384	0	36519	City Gate	Enter	10	0	no	yes
2240	3384	0	36518	City Gate	Enter	10	2	no	yes
2296	3326	0	36518	City Gate	Enter	10	3	no	yes
2296	3328	0	36519	City Gate	Enter	10	1	no	yes
3206	6078	0	36523	City Gate	Exit	10	3	no	yes
3206	6080	0	36522	City Gate	Exit	10	1	no	yes
3262	6022	0	36522	City Gate	Exit	10	0	no	yes
3264	6022	0	36523	City Gate	Exit	10	2	no	yes
2504	3062	0	2788	City gate	Open	0	0	no	yes
2504	3063	0	2789	City gate	Open	0	0	no	yes
2549	3028	0	2787	City gate	Open	0	3	no	yes
2550	3028	0	2786	City gate	Open	0	3	no	yes
3186	3471	0	41724	Clan hall portal	Enter	10	1	no	yes
3890	4943	0	41724	Clan hall portal	Enter	10	1	no	no
3273	3039	1	18924	Cliff	Climb-down	22	0	no	yes
3278	3037	1	18923	Cliff	Climb-up	22	2	no	yes
1816	4831	2	11244	Climbing Net	Climb-down	10	0	no	yes
1823	4834	2	11244	Climbing Net	Climb-down	10	0	no	yes
1816	4831	1	11310	Climbing net	Climb	10	2	no	yes
1823	4834	1	11310	Climbing net	Climb	10	0	no	yes
3015	4682	0	11948	Climbing rocks	Climb	22	2	no	yes
3015	4683	0	11948	Climbing rocks	Climb	22	2	no	yes
3015	4684	0	11948	Climbing rocks	Climb	22	2	no	yes
3015	4685	0	11948	Climbing rocks	Climb	22	2	no	yes
3017	4682	0	11948	Climbing rocks	Climb	22	0	no	yes
3017	4683	0	11948	Climbing rocks	Climb	22	0	no	yes
3017	4684	0	11948	Climbing rocks	Climb	22	0	no	yes
3017	4685	0	11948	Climbing rocks	Climb	22	0	no	yes
3029	4683	0	11949	Climbing rocks	Climb	22	2	no	yes
3029	4684	0	11949	Climbing rocks	Climb	22	2	no	yes
3029	4685	0	11949	Climbing rocks	Climb	22	2	no	yes
3031	4683	0	11949	Climbing rocks	Climb	22	0	no	yes
3031	4684	0	11949	Climbing rocks	Climb	22	0	no	yes
3031	4685	0	11949	Climbing rocks	Climb	22	0	no	yes
3043	4697	3	10851	Climbing rocks	Climb	4	2	no	yes
3043	4698	3	10851	Climbing rocks	Climb	4	2	no	yes
2377	4711	0	2958	Climbing rope	Climb	10	3	no	yes
2536	9425	0	2825	Climbing rope	Climb	10	0	no	yes
2760	9557	0	3610	Climbing rope	Climb	10	0	no	yes
2760	9568	0	3610	Climbing rope	Climb	10	3	no	yes
2760	9579	0	3610	Climbing rope	Climb	10	2	no	yes
2761	9545	0	3610	Climbing rope	Climb	10	1	no	yes
2761	9591	0	3610	Climbing rope	Climb	10	2	no	yes
2764	9165	0	4889	Climbing rope	Climb	10	0	no	yes
2771	9557	0	3610	Climbing rope	Climb	10	1	no	yes
2771	9568	0	3610	Climbing rope	Climb	10	0	no	yes
2771	9579	0	3610	Climbing rope	Climb	10	3	no	yes
2772	9545	0	3610	Climbing rope	Climb	10	2	no	yes
2772	9591	0	3610	Climbing rope	Climb	10	1	no	yes
2783	9545	0	3610	Climbing rope	Climb	10	3	no	yes
2783	9556	0	3610	Climbing rope	Climb	10	0	no	yes
2783	9580	0	3610	Climbing rope	Climb	10	2	no	yes
2783	9591	0	3610	Climbing rope	Climb	10	1	no	yes
2784	9568	0	3610	Climbing rope	Climb	10	1	no	yes
2794	9545	0	3610	Climbing rope	Climb	10	0	no	yes
2794	9591	0	3610	Climbing rope	Climb	10	0	no	yes
2795	9557	0	3610	Climbing rope	Climb	10	3	no	yes
2795	9568	0	3610	Climbing rope	Climb	10	1	no	yes
2795	9579	0	3610	Climbing rope	Climb	10	3	no	yes
2798	9169	0	4728	Climbing rope	Climb	10	3	no	yes
2805	9545	0	3610	Climbing rope	Climb	10	2	no	yes
2805	9591	0	3610	Climbing rope	Climb	10	2	no	yes
2806	9557	0	3610	Climbing rope	Climb	10	1	no	yes
2806	9568	0	3610	Climbing rope	Climb	10	2	no	yes
2806	9579	0	3610	Climbing rope	Climb	10	1	no	yes
2808	9201	1	4881	Climbing rope	Climb	10	0	no	yes
3917	4886	3	14413	Clothes line	Cross	10	0	no	no
3009	5332	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3009	5333	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5334	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5335	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5336	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5337	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5338	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5339	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5340	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5341	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5342	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5343	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5344	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5345	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5346	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5347	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5348	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5349	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5350	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5351	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5352	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3009	5353	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3010	5330	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3010	5331	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3010	5332	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3010	5353	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3010	5354	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3010	5355	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3011	5329	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3011	5330	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3011	5355	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3011	5356	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3011	5357	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3011	5358	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3012	5328	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3012	5329	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3012	5358	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3012	5359	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3012	5360	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3012	5361	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3013	5327	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3013	5328	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3013	5361	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3013	5362	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3013	5363	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3014	5326	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3014	5327	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3014	5363	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3014	5364	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3015	5325	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3015	5326	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3015	5364	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3015	5365	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3016	5324	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3016	5325	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3016	5365	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3016	5366	0	16189	Cloud bank	Enter-cloud	0	2	no	yes
3016	5367	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3017	5323	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3017	5324	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3017	5367	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3017	5368	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3018	5322	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3018	5323	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3018	5344	0	16187	Cloud bank	Enter-cloud	1	1	no	yes
3018	5345	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3018	5346	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3018	5347	0	16187	Cloud bank	Enter-cloud	1	2	no	yes
3018	5368	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3018	5369	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3019	5322	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3019	5338	0	16187	Cloud bank	Enter-cloud	1	1	no	yes
3019	5339	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3019	5340	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3019	5341	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3019	5342	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3019	5343	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3019	5344	0	16187	Cloud bank	Enter-cloud	9	1	no	yes
3019	5347	0	16187	Cloud bank	Enter-cloud	9	2	no	yes
3019	5348	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3019	5349	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3019	5350	0	16187	Cloud bank	Enter-cloud	1	2	no	yes
3019	5369	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3019	5370	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3020	5321	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3020	5322	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3020	5337	0	16187	Cloud bank	Enter-cloud	1	1	no	yes
3020	5338	0	16187	Cloud bank	Enter-cloud	9	1	no	yes
3020	5350	0	16187	Cloud bank	Enter-cloud	9	2	no	yes
3020	5351	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3020	5352	0	16187	Cloud bank	Enter-cloud	1	2	no	yes
3020	5370	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3020	5371	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3021	5320	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3021	5321	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3021	5336	0	16187	Cloud bank	Enter-cloud	1	1	no	yes
3021	5337	0	16187	Cloud bank	Enter-cloud	9	1	no	yes
3021	5352	0	16187	Cloud bank	Enter-cloud	9	2	no	yes
3021	5353	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3021	5354	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3021	5355	0	16187	Cloud bank	Enter-cloud	1	2	no	yes
3021	5371	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3021	5372	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3022	5320	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3022	5334	0	16187	Cloud bank	Enter-cloud	1	1	no	yes
3022	5335	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3022	5336	0	16187	Cloud bank	Enter-cloud	9	1	no	yes
3022	5355	0	16187	Cloud bank	Enter-cloud	9	2	no	yes
3022	5356	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3022	5357	0	16187	Cloud bank	Enter-cloud	1	2	no	yes
3022	5372	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3022	5373	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3023	5319	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3023	5320	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3023	5333	0	16187	Cloud bank	Enter-cloud	1	1	no	yes
3023	5334	0	16187	Cloud bank	Enter-cloud	9	1	no	yes
3023	5357	0	16187	Cloud bank	Enter-cloud	9	2	no	yes
3023	5358	0	16187	Cloud bank	Enter-cloud	1	2	no	yes
3023	5373	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3024	5319	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3024	5332	0	16187	Cloud bank	Enter-cloud	1	1	no	yes
3024	5333	0	16187	Cloud bank	Enter-cloud	9	1	no	yes
3024	5358	0	16187	Cloud bank	Enter-cloud	9	2	no	yes
3024	5359	0	16187	Cloud bank	Enter-cloud	1	2	no	yes
3024	5373	0	16189	Cloud bank	Enter-cloud	9	2	no	yes
3024	5374	0	16189	Cloud bank	Enter-cloud	1	2	no	yes
3025	5318	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3025	5319	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3025	5331	0	16187	Cloud bank	Enter-cloud	1	1	no	yes
3025	5332	0	16187	Cloud bank	Enter-cloud	9	1	no	yes
3025	5359	0	16187	Cloud bank	Enter-cloud	9	2	no	yes
3025	5360	0	16187	Cloud bank	Enter-cloud	0	2	no	yes
3025	5361	0	16187	Cloud bank	Enter-cloud	1	2	no	yes
3025	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3026	5318	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3026	5330	0	16187	Cloud bank	Enter-cloud	1	1	no	yes
3026	5331	0	16187	Cloud bank	Enter-cloud	9	1	no	yes
3026	5361	0	16187	Cloud bank	Enter-cloud	9	2	no	yes
3026	5362	0	16187	Cloud bank	Enter-cloud	1	2	no	yes
3026	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3027	5317	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3027	5318	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3027	5330	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3027	5362	0	16187	Cloud bank	Enter-cloud	9	2	no	yes
3027	5363	0	16187	Cloud bank	Enter-cloud	1	2	no	yes
3027	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3028	5317	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3028	5330	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3028	5363	0	16187	Cloud bank	Enter-cloud	9	2	no	yes
3028	5364	0	16187	Cloud bank	Enter-cloud	1	2	no	yes
3028	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3029	5316	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3029	5317	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3029	5329	0	16187	Cloud bank	Enter-cloud	1	1	no	yes
3029	5330	0	16187	Cloud bank	Enter-cloud	9	1	no	yes
3029	5364	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3029	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3030	5316	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3030	5328	0	16187	Cloud bank	Enter-cloud	1	1	no	yes
3030	5329	0	16187	Cloud bank	Enter-cloud	9	1	no	yes
3030	5364	0	16187	Cloud bank	Enter-cloud	9	2	no	yes
3030	5365	0	16187	Cloud bank	Enter-cloud	1	2	no	yes
3030	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3031	5315	0	16189	Cloud bank	Enter-cloud	1	1	no	yes
3031	5316	0	16189	Cloud bank	Enter-cloud	9	1	no	yes
3031	5328	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3031	5365	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3031	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3032	5315	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3032	5327	0	16187	Cloud bank	Enter-cloud	1	1	no	yes
3032	5328	0	16187	Cloud bank	Enter-cloud	9	1	no	yes
3032	5365	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3032	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3033	5315	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3033	5327	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3033	5365	0	16187	Cloud bank	Enter-cloud	9	2	no	yes
3033	5366	0	16187	Cloud bank	Enter-cloud	1	2	no	yes
3033	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3034	5315	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3034	5326	0	16187	Cloud bank	Enter-cloud	1	1	no	yes
3034	5327	0	16187	Cloud bank	Enter-cloud	9	1	no	yes
3034	5366	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3034	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3035	5315	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3035	5326	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3035	5366	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3035	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3036	5315	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3036	5326	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3036	5366	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3036	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3037	5315	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3037	5326	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3037	5366	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3037	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3038	5315	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3038	5326	0	16187	Cloud bank	Enter-cloud	1	0	no	yes
3038	5327	0	16187	Cloud bank	Enter-cloud	9	0	no	yes
3038	5366	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3038	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3039	5315	0	16189	Cloud bank	Enter-cloud	1	0	no	yes
3039	5316	0	16189	Cloud bank	Enter-cloud	9	0	no	yes
3039	5327	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3039	5366	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3039	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3040	5316	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3040	5327	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3040	5366	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3040	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3041	5316	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3041	5327	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3041	5365	0	16187	Cloud bank	Enter-cloud	9	3	no	yes
3041	5366	0	16187	Cloud bank	Enter-cloud	1	3	no	yes
3041	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3042	5316	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3042	5327	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3042	5365	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3042	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3043	5316	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3043	5327	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3043	5365	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3043	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3044	5316	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3044	5327	0	16187	Cloud bank	Enter-cloud	1	0	no	yes
3044	5328	0	16187	Cloud bank	Enter-cloud	9	0	no	yes
3044	5364	0	16187	Cloud bank	Enter-cloud	9	3	no	yes
3044	5365	0	16187	Cloud bank	Enter-cloud	1	3	no	yes
3044	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3045	5316	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3045	5328	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3045	5364	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3045	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3046	5316	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3046	5328	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3046	5364	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3046	5374	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3047	5316	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3047	5328	0	16187	Cloud bank	Enter-cloud	1	0	no	yes
3047	5329	0	16187	Cloud bank	Enter-cloud	9	0	no	yes
3047	5363	0	16187	Cloud bank	Enter-cloud	9	3	no	yes
3047	5364	0	16187	Cloud bank	Enter-cloud	1	3	no	yes
3047	5373	0	16189	Cloud bank	Enter-cloud	9	3	no	yes
3047	5374	0	16189	Cloud bank	Enter-cloud	1	3	no	yes
3048	5316	0	16189	Cloud bank	Enter-cloud	1	0	no	yes
3048	5317	0	16189	Cloud bank	Enter-cloud	9	0	no	yes
3048	5329	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3048	5363	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3048	5373	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3049	5317	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3049	5329	0	16187	Cloud bank	Enter-cloud	1	0	no	yes
3049	5330	0	16187	Cloud bank	Enter-cloud	9	0	no	yes
3049	5363	0	16187	Cloud bank	Enter-cloud	0	3	no	yes
3049	5373	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3050	5317	0	16189	Cloud bank	Enter-cloud	1	0	no	yes
3050	5318	0	16189	Cloud bank	Enter-cloud	9	0	no	yes
3050	5330	0	16187	Cloud bank	Enter-cloud	0	1	no	yes
3050	5362	0	16187	Cloud bank	Enter-cloud	9	3	no	yes
3050	5363	0	16187	Cloud bank	Enter-cloud	1	3	no	yes
3050	5372	0	16189	Cloud bank	Enter-cloud	9	3	no	yes
3050	5373	0	16189	Cloud bank	Enter-cloud	1	3	no	yes
3051	5318	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3051	5330	0	16187	Cloud bank	Enter-cloud	1	0	no	yes
3051	5331	0	16187	Cloud bank	Enter-cloud	9	0	no	yes
3051	5361	0	16187	Cloud bank	Enter-cloud	9	3	no	yes
3051	5362	0	16187	Cloud bank	Enter-cloud	1	3	no	yes
3051	5372	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3052	5318	0	16189	Cloud bank	Enter-cloud	1	0	no	yes
3052	5319	0	16189	Cloud bank	Enter-cloud	9	0	no	yes
3052	5331	0	16187	Cloud bank	Enter-cloud	1	0	no	yes
3052	5332	0	16187	Cloud bank	Enter-cloud	9	0	no	yes
3052	5360	0	16187	Cloud bank	Enter-cloud	9	3	no	yes
3052	5361	0	16187	Cloud bank	Enter-cloud	1	3	no	yes
3052	5372	0	16189	Cloud bank	Enter-cloud	0	3	no	yes
3053	5319	0	16189	Cloud bank	Enter-cloud	0	1	no	yes
3053	5332	0	16187	Cloud bank	Enter-cloud	1	0	no	yes
3053	5333	0	16187	Cloud bank	Enter-cloud	9	0	no	yes
3053	5359	0	16187	Cloud bank	Enter-cloud	9	3	no	yes
3053	5360	0	16187	Cloud bank	Enter-cloud	1	3	no	yes
3053	5371	0	16189	Cloud bank	Enter-cloud	9	3	no	yes
3053	5372	0	16189	Cloud bank	Enter-cloud	1	3	no	yes
