# Generated from Skretzo/shortest-path transport TSV files.
# Columns: category	source	destination	label	duration	skills	quests	items	varbits	varplayers	wildernessLevel	confidence	provenance
# duration is in game ticks (floored at 1). Blank requirement fields mean no requirement recorded upstream.
# confidence tiers: INHERITED from upstream, INFERRED from cache-derived generation, CONFIRMED from live/manual proof, CONTRADICTED for known disagreements.
AGILITY_SHORTCUT	2474,3436,0	2474,3429,0	Walk-across Log balance 23145	8	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2475,3426,0	2475,3423,1	Climb-over Obstacle net 23134	2	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2476,3426,0	2476,3423,1	Climb-over Obstacle net 23134	2	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2477,3420,2	2483,3420,2	Walk-on Balancing rope 23557	8	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2483,3425,0	2483,3428,0	Climb-over Obstacle net 23134	2	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2484,3425,0	2484,3428,0	Climb-over Obstacle net 23134	2	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2484,3430,0	2484,3437,0	Squeeze-through Obstacle pipe 23139	12	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2485,2898,0	2489,2898,0	Climb-down Rocks 31759	1	Agility=30				176=10	-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2485,3419,2	2487,3420,0	Climb-down Tree branch 23560	2	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2485,3425,0	2485,3428,0	Climb-over Obstacle net 23134	2	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2486,3420,2	2487,3420,0	Climb-down Tree branch 23560	2	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2486,3425,0	2486,3428,0	Climb-over Obstacle net 23134	2	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2486,3515,0	2489,3521,0	Climb Rocks 16534	9	Agility=37				150=160	-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2487,3425,0	2487,3428,0	Climb-over Obstacle net 23134	2	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2487,3430,0	2487,3437,0	Squeeze-through Obstacle pipe 23139	12	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2488,3425,0	2488,3428,0	Climb-over Obstacle net 23134	2	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2489,2898,0	2485,2898,0	Climb-down Rocks 31758	1	Agility=30				176=10	-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2489,3521,0	2486,3515,0	Climb Rocks 16535	9	Agility=37				150=160	-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2546,2871,0	2546,2873,0	Climb Rocks 31757	1	Agility=10					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2546,2873,0	2546,2871,0	Climb Rocks 31757	1	Agility=10					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2547,3744,0	2547,3749,0	Climb Rocks 53254	5	Agility=85					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2547,3749,0	2547,3744,0	Climb Rocks 53252	5	Agility=85					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2548,3119,0	2548,3117,1	Climb-up Trellis 20056	3	Agility=18					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2552,3558,0	2552,3561,0	Squeeze-through Obstacle pipe 20210	5	Agility=35					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2552,3561,0	2552,3558,0	Squeeze-through Obstacle pipe 20210	5	Agility=35					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2556,3073,1	2556,3072,0	Jump Wall 17048	1	Agility=4					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2556,3074,1	2556,3075,0	Jump Wall 17048	1	Agility=4					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2561,3108,0	2561,3111,0	Climb-up Climbing rocks 23543	2	Agility=5					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2573,3859,0	2575,3861,0	Cross Stepping stone 11768	1	Agility=55					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2575,3107,0	2575,3112,0	Climb-under Castle wall 16519	1	Agility=16					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2575,3112,0	2575,3107,0	Climb-into Hole 16520	1	Agility=16					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2575,3861,0	2573,3859,0	Cross Stepping stone 11768	1	Agility=55					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2578,9506,0	2572,9506,0	Squeeze-through Obstacle pipe 23140	10	Agility=40					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2580,9512,0	2580,9520,0	Walk-across Balancing ledge 23548	9	Agility=40					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2580,9520,0	2580,9512,0	Walk-across Balancing ledge 23548	9	Agility=40					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2598,3336,0	2602,3336,0	Walk-across Log balance 16546	1	Agility=33					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2598,3477,0	2603,3477,0	Walk-across Log balance 23274	1	Agility=20					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2598,9489,0	2598,9494,0	Swing across Monkeybars 23567	6	Agility=57					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2598,9494,0	2598,9489,0	Swing across Monkeybars 23567	6	Agility=57					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2599,3337,0	2602,3336,0	Walk-across Log balance 16546	1	Agility=33					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2599,3476,0	2603,3477,0	Walk-across Log balance 23274	1	Agility=20					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2599,3478,0	2603,3477,0	Walk-across Log balance 23274	1	Agility=20					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2599,9489,0	2599,9494,0	Swing across Monkeybars 23567	6	Agility=57					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2599,9494,0	2599,9489,0	Swing across Monkeybars 23567	6	Agility=57					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2602,3336,0	2598,3336,0	Walk-across Log balance 16548	1	Agility=33					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2602,3476,0	2598,3477,0	Walk-across Log balance 23274	1	Agility=20					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2602,3478,0	2598,3477,0	Walk-across Log balance 23274	1	Agility=20					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2603,3477,0	2598,3477,0	Walk-across Log balance 23274	1	Agility=20					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2614,9504,0	2616,9571,0	Climb-down Pile of rubble 23564	3	Agility=67					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2614,9505,0	2616,9571,0	Climb-down Pile of rubble 23564	3	Agility=67					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2615,9503,0	2616,9571,0	Climb-down Pile of rubble 23564	3	Agility=67					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2615,9506,0	2616,9571,0	Climb-down Pile of rubble 23564	3	Agility=67					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2616,9503,0	2616,9571,0	Climb-down Pile of rubble 23564	3	Agility=67					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2616,9506,0	2616,9571,0	Climb-down Pile of rubble 23564	3	Agility=67					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2616,9571,0	2615,9506,0	Climb-up Pile of rubble 23563	3	Agility=67					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2617,9571,0	2615,9506,0	Climb-up Pile of rubble 23563	3	Agility=67					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2647,9557,0	2649,9562,0	Jump-from Stepping stone 21739	7	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2649,9562,0	2647,9557,0	Jump-from Stepping stone 21738	7	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2655,9566,0	2655,9573,0	Squeeze-through Pipe 21728	13	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2655,9573,0	2655,9566,0	Squeeze-through Pipe 21728	13	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2682,9506,0	2687,9506,0	Walk-across Log Balance 20882	7	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2682,9548,0	2690,9547,0	Cross Stepping stone 19040	4	Agility=56					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2687,9506,0	2682,9506,0	Walk-across Log Balance 20884	7	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2688,3697,0	2691,3697,0	Jump Broken Fence 544	1	Agility=57					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2691,3697,0	2688,3697,0	Jump Broken Fence 544	1	Agility=57					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2697,9525,0	2695,9533,0	Cross Stepping stone 19040	4	Agility=56					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2698,9492,0	2698,9500,0	Squeeze-through Pipe 21727	13	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2698,9500,0	2698,9492,0	Squeeze-through Pipe 21727	13	Agility=1					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2702,3464,2	2704,3464,0	Jump Edge 14931	3	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2702,3470,3	2702,3465,2	Jump Gap 14930	3	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2710,3477,2	2710,3472,3	Jump Gap 14929	3	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2710,3490,2	2710,3480,2	Cross Tightrope 14932	10	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2711,3477,2	2711,3472,3	Jump Gap 14929	3	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2712,3477,2	2712,3472,3	Jump Gap 14929	3	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2713,3477,2	2713,3472,3	Jump Gap 14929	3	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2721,3494,3	2713,3494,2	Jump Gap 14928	5	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2721,3495,3	2713,3494,2	Jump Gap 14928	5	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2722,3592,0	2722,3596,0	Walk-across Log balance 16542	4	Agility=48					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2722,3596,0	2722,3592,0	Walk-across Log balance 16540	4	Agility=48					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2729,3489,0	2729,3491,3	Climb-up Wall 14927	5	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2730,10008,0	2735,10008,0	Squeeze-through Crevice 16539	1	Agility=61					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2735,10008,0	2730,10008,0	Squeeze-through Crevice 16539	1	Agility=61					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2764,9341,0	2769,9340,0	Squeeze-through Crevice 53242	1	Agility=96	Legends' Quest				-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2766,3665,0	2766,3663,0	Use Rope -> Boulder 5842	10	Agility=10		ROPE=1	260>0		-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2769,9340,0	2764,9341,0	Squeeze-through Crevice 53242	1	Agility=96	Legends' Quest				-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2789,9296,0	2790,9295,0	Jump-over Jagged wall 2926	3	Agility=50				139>6	-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2790,9295,0	2789,9296,0	Jump-over Jagged wall 2926	3	Agility=50				139>6	-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2791,2978,0	2795,2978,0	Climb Rocks 2231	5	Agility=15					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2791,2979,0	2795,2979,0	Climb Rocks 2231	5	Agility=15					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2791,2980,0	2795,2980,0	Climb Rocks 2231	5	Agility=15					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2795,2978,0	2791,2978,0	Climb Rocks 2231	5	Agility=15					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2795,2979,0	2791,2979,0	Climb Rocks 2231	5	Agility=15					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2795,2980,0	2791,2980,0	Climb Rocks 2231	5	Agility=15					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2820,3635,0	2822,3635,0	Climb Rocks 3748	1	Agility=15		CLIMBING_BOOTS=1			-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2832,3247,0	2832,3252,0	Climb Rocks 53234	6	Agility=84					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2832,3252,0	2832,3247,0	Climb Rocks 53236	6	Agility=84					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2838,3693,0	2844,3693,0	Climb Rocks 16464	1	Agility=73					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2843,3692,0	2838,3693,0	Climb Rocks 16464	1	Agility=73					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2844,3693,0	2838,3693,0	Climb Rocks 16464	1	Agility=73					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2856,3611,0	2856,3613,0	Climb Rocks 3748	1	Agility=15		CLIMBING_BOOTS=1			-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2857,3611,0	2857,3613,0	Climb Rocks 3748	1	Agility=15		CLIMBING_BOOTS=1			-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2863,2971,0	2863,2976,0	Cross Stepping stone 16466	2	Agility=32					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2863,2976,0	2863,2971,0	Cross Stepping stone 16466	2	Agility=32					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2869,3671,0	2872,3671,0	Climb Rocks 16521	1	Agility=41					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2871,3003,0	2871,3008,0	Climb Rocks 53240	5	Agility=79					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2871,3008,0	2871,3003,0	Climb Rocks 53238	5	Agility=79					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2872,3671,0	2869,3671,0	Climb Rocks 16521	1	Agility=41					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2877,3666,0	2878,3668,0	Climb Rocks 16522	1	Agility=43					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2878,3665,0	2878,3668,0	Climb Rocks 16522	1	Agility=43					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2878,3668,0	2878,3665,0	Climb Rocks 16522	1	Agility=43					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2878,9813,0	2881,9813,0	Jump-over Strange floor 16510	1	Agility=80					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2879,3667,0	2878,3665,0	Climb Rocks 16522	1	Agility=43					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2880,9813,0	2877,9813,0	Jump-over Strange floor 16510	1	Agility=80					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2884,3683,0	2886,3683,0	Climb Rocks 3803	1	Agility=43					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2884,3684,0	2886,3684,0	Climb Rocks 3804	1	Agility=43					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2886,3683,0	2884,3683,0	Climb Rocks 3803	1	Agility=43					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2886,3684,0	2884,3684,0	Climb Rocks 3804	1	Agility=43					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2886,9799,0	2892,9799,0	Squeeze-through Obstacle pipe 16509	1	Agility=70					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2886,9823,0	2888,9823,1	Jump-up Rocks 154	1	Agility=70					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2888,9823,1	2886,9823,0	Jump-down Rocks 14106	1	Agility=70					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2892,9799,0	2886,9799,0	Squeeze-through Obstacle pipe 16509	1	Agility=70					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2898,9901,0	2915,9894,0	Use Crevice 9739	2	Agility=67			4464=1		-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2899,2937,0	2899,2942,0	Climb Vine 26877	5	Agility=79				139>49	-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2899,2942,0	2899,2937,0	Climb Vine 26875	5	Agility=79				139>49	-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2899,9902,0	2915,9894,0	Use Crevice 9739	2	Agility=67			4464=1		-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2900,3680,0	2903,3680,0	Climb Rocks 16524	1	Agility=47					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2901,3679,0	2903,3680,0	Climb Rocks 16524	1	Agility=47					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2902,3681,0	2900,3680,0	Climb Rocks 16524	1	Agility=47					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2903,3680,0	2900,3680,0	Climb Rocks 16524	1	Agility=47					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2907,3682,0	2909,3684,0	Climb Rocks 16523	1	Agility=44					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2909,3684,0	2907,3682,0	Climb Rocks 16523	1	Agility=44					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2914,9894,0	2898,9902,0	Use Crevice 9740	2	Agility=67			4464=1		-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2915,3672,0	2918,3672,0	Climb Rocks 16545	1	Agility=64					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2915,9895,0	2898,9902,0	Use Crevice 9740	2	Agility=67			4464=1		-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2918,3672,0	2915,3672,0	Climb Rocks 16545	1	Agility=64					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2921,3672,0	2924,3673,0	Climb Rocks 16545	1	Agility=64					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2924,3673,0	2921,3672,0	Climb Rocks 16545	1	Agility=64					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2925,2947,0	2925,2948,0	Cross Stepping stones 23647	2	Agility=30					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2925,2948,0	2925,2949,0	Cross Stepping stones 23646	2	Agility=30					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2925,2949,0	2925,2948,0	Cross Stepping stones 23647	2	Agility=30					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2925,2949,0	2925,2950,0	Cross Stepping stones 23645	2	Agility=30					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2925,2950,0	2925,2949,0	Cross Stepping stones 23646	2	Agility=30					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2925,2951,0	2925,2950,0	Cross Stepping stones 23645	2	Agility=30					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2926,3522,0	2928,3520,0	Manoeuvre-past Tight-gap 16468	5	Agility=14			4462=1		-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2927,3523,0	2928,3520,0	Manoeuvre-past Tight-gap 16468	5	Agility=14			4462=1		-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2927,3758,0	2927,3761,0	Climb Rocky handholds 26400	1	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2927,3761,0	2928,3757,0	Climb Rocky handholds 26401	1	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2928,3520,0	2927,3523,0	Manoeuvre-past Tight-gap 16468	5	Agility=14			4462=1		-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2928,3757,0	2927,3761,0	Climb Rocky handholds 26400	1	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2929,3758,0	2927,3761,0	Climb Rocky handholds 26400	1	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2934,3355,0	2936,3355,0	Climb-over Crumbling wall 24222	1	Agility=5					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2935,9810,0	2936,9810,0	Squeeze-through Loose Railing 28849	1	Agility=63					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2936,3355,0	2934,3355,0	Climb-over Crumbling wall 24222	1	Agility=5					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2936,9810,0	2935,9810,0	Squeeze-through Loose Railing 28849	1	Agility=63					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2946,3439,0	2943,3439,0	Climb-up Climbing rocks 53255	1	Agility=66					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2946,3678,0	2949,3681,0	Climb Rocks 16545	1	Agility=64					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2948,3309,0	2948,3313,0	Climb-into Underwall tunnel 16527	1	Agility=26					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2948,3313,0	2948,3309,0	Climb-into Underwall tunnel 16528	1	Agility=26					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2968,9550,0	2992,9547,0	Enter Tunnel 55988	1	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2969,9550,0	2992,9547,0	Enter Tunnel 55988	1	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2970,9550,0	2992,9547,0	Enter Tunnel 55988	1	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2991,9546,0	2969,9551,0	Enter Tunnel 55988	1	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2991,9547,0	2969,9551,0	Enter Tunnel 55988	1	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2991,9548,0	2969,9551,0	Enter Tunnel 55988	1	Agility=60					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2997,3483,0	3002,3483,0	Climb Rocks 47571	5	Agility=68					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	2998,3916,0	2998,3931,0	Open Door 23555	1	Agility=52					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	3002,3483,0	2997,3483,0	Climb Rocks 47570	5	Agility=68					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	3011,3344,3	3011,3342,3	Jump Ledge 14921	3	Agility=50					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	3012,3335,3	3012,3333,3	Jump Ledge 14922	2	Agility=50					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	3012,3344,3	3012,3342,3	Jump Ledge 14921	3	Agility=50					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	3013,3335,3	3013,3333,3	Jump Ledge 14922	2	Agility=50					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	3013,3335,3	3015,3334,3	Jump Ledge 14922	2	Agility=50					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	3013,3344,3	3013,3342,3	Jump Ledge 14921	3	Agility=50					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	3013,9549,0	3025,9554,0	Enter Tunnel 53250	1	Agility=82					-1	INHERITED	skretzo:agility_shortcuts.tsv
AGILITY_SHORTCUT	3013,9550,0	3025,9554,0	Enter Tunnel 53250	1	Agility=82					-1	INHERITED	skretzo:agility_shortcuts.tsv
